rank,symbol,company,industry,current_price,prev_close,pct_change,current_volume,avg_volume_20d,volume_ratio,has_catalyst_news,classification,headlines,news_source
410,SARDAEN,Sarda Energy and Minerals Ltd.,Metals & Mining,579.0,554.6,4.4,4815900,484405,9.94,False,generic_only,"Sarda Energy gains 5% after HDFC Sec initiates coverage with 'buy' rating - Business Standard | Tata Steel slides Monday, still outperforms market - MarketWatch",Business Standard | MarketWatch
290,KIRLOSBROS,Kirloskar Brothers Ltd.,Capital Goods,1757.2,1588.3,10.63,457813,82847,5.53,False,generic_only,Kirloskar Brothers Ltd Surges 10.34% to Day's High of Rs 1868.55 — Outperforms Sector by 11.55 Percentage Points - Markets Mojo | Kirloskar Brothers powers INS Taragiri with key systems - Manufacturing Today India | Kirloskar Brothers boosts naval capability with contribution to INS Taragiri - BusinessLine | Kirloskar Brothers supports INS Taragiri with pump systems - Construction World,Markets Mojo | Manufacturing Today India | BusinessLine | Construction World
