rank,symbol,company,industry,current_price,prev_close,pct_change,current_volume,avg_volume_20d,volume_ratio,has_catalyst_news,classification,headlines,news_source
268,J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,110.1,103.05,6.84,4830563,2111834,2.29,False,generic_only,"Ranji Trophy Final Live Streaming Karnataka vs Jammu & Kashmir Live Telecast: When And Where To Watch - NDTV Sports | Karnataka vs Jammu & Kashmir Live Score, Ranji Trophy Final: Jammu and Kashmir opt to bat against Karnataka - timesofindia.indiatimes.com | In season of Jammu vs Kashmir politics, why cricket team reaching Ranji finals sends a message - Scroll.in | Centre Appoints Panel Counsels For J&K And Ladakh High Court, CAT Jammu Bench - Daily Excelsior | Jammu & Kashmir And Ladakh High Court Weekly Roundup: February 16 - February 22, 2026 - Live Law",NDTV Sports | timesofindia.indiatimes.com | Scroll.in | Daily Excelsior | Live Law
277,JYOTHYLAB,Jyothy Labs Ltd.,Fast Moving Consumer Goods,255.25,239.0,6.8,1171334,518817,2.26,False,generic_only,Jyothy Labs Ltd. is Rated Sell - Markets Mojo,Markets Mojo
