rank,symbol,company,industry,current_price,prev_close,pct_change,current_volume,avg_volume_20d,volume_ratio,has_catalyst_news,classification,headlines,news_source
267,JPPOWER,Jaiprakash Power Ventures Ltd.,Power,15.1,13.87,8.87,77350661,33296836,2.32,True,catalyst,JP Power shares jump 12% on Jaiprakash Associates' resolution plan approval; what analysts say - Business Today | JP Group’s JP Power Share Price Jumps 10% After NCLT Approves Resolution Plan for Jaiprakash Associates - Dalal Street Investment Journal,Markets Mojo | Business Today | Dalal Street Investment Journal | Business Standard | Markets Mojo
489,WAAREEENER,Waaree Energies Ltd.,Capital Goods,3190.9,2883.1,10.68,4601103,2145222,2.14,True,catalyst,"Buy, Sell Or Hold: Oil India, GAIL, Urban Company, Lupin, Bharti Airtel, Waaree Energies, CCI, And More — Ask Profit - NDTV Profit",Markets Mojo | scanx.trade | NDTV Profit | MSN | The Economic Times
