rank,symbol,company,industry,current_price,prev_close,pct_change,current_volume,avg_volume_20d,volume_ratio,has_catalyst_news,classification,headlines,news_source
435,SWANCORP,Swan Corp Ltd.,Chemicals,352.8,332.2,6.2,3564754,1366728,2.61,False,generic_only,"Swan Corp Ltd Surges 8.87% to Day's High of Rs 349 — Outperforms Sector by 4.55 Percentage Points - Markets Mojo | Swan Corp Limited Issues Postal Ballot Notice for Independent Director Appointments with E-Voting Period April 20-May 19, 2026 - scanx.trade | Swan Realtors pledges 3,00,00,000 equity shares to NaBFID for group financing - scanx.trade | ‘Paid ads are not for identifiable less-healthy foods’: Lidl is rapped for NI influencer’s promotional social post - Belfast Telegraph",Markets Mojo | scanx.trade | scanx.trade | Belfast Telegraph
385,RRKABEL,R R Kabel Ltd.,Capital Goods,1455.0,1392.0,4.53,296075,123809,2.39,False,generic_only,R R Kabel Ltd Technical Momentum Shifts Amid Sideways Trend - Markets Mojo | R R Kabel Ltd Technical Momentum Shifts Signal Mildly Bullish Outlook - Markets Mojo | Finolex Cables Ltd. Upgraded to Hold by MarketsMOJO on Improved Technicals and Valuation - Markets Mojo,Markets Mojo | Markets Mojo | Markets Mojo
